datetime,scientific_name,user,place_guess,longitude,latitude,image_url,quality_grade,description
2021-05-31T14:56:11Z,Magicicada,shelbyjae1287,Bloomington,-86.5209197998,39.2829093933,https://inaturalist-open-data.s3.amazonaws.com/photos/132933791/medium.jpeg,research,
2021-05-31T14:52:51Z,Magicicada cassinii,jenny,"Earnestine St, McLean, VA, US",-77.1866126044,38.939488601,https://static.inaturalist.org/photos/132933158/medium.jpg,research,
2021-05-28T14:08:00Z,Magicicada,colleenevans,"Princeton, NJ, USA",-74.6768833333,40.3287944444,https://inaturalist-open-data.s3.amazonaws.com/photos/132931858/medium.jpg,research,
2021-05-31T12:33:42Z,Magicicada,becca6,State Arboretum of Virginia,-78.0641588196,39.0642581923,https://static.inaturalist.org/photos/132932003/medium.jpeg,research,
2021-05-31T14:48:56Z,Magicicada,williamfjensen,"Overbrook Rd, Bethesda, MD, US",-77.094936637199993,38.9573029774,https://static.inaturalist.org/photos/132931722/medium.jpg,research,
2021-05-12T10:43:00Z,Magicicada septendecim,judygva,"Fairfax County, VA, USA",-77.2192087389,38.6805902406,https://inaturalist-open-data.s3.amazonaws.com/photos/132931090/medium.jpg,research,
2021-05-31T14:43:40Z,Magicicada septendecim,peterlindsay1,"Upper Frederick Township, PA, USA",-75.48261194,40.33316033,https://static.inaturalist.org/photos/132930420/medium.jpeg,research,
2021-05-31T14:43:30Z,Magicicada,chend9,"Fort Harrison State Park, Lawrence, IN, US",-86.0171825809,39.8755585089,https://inaturalist-open-data.s3.amazonaws.com/photos/133338147/medium.jpg,research,
2021-05-31T14:42:15Z,Magicicada,ddohne,"Damascus, MD, US",-77.2755501946,39.2734681787,https://inaturalist-open-data.s3.amazonaws.com/photos/132929940/medium.jpg,research,
2021-05-31T14:41:36Z,Magicicada,kaitlinrow,"Hastings Dr, Columbia, MD, US",-76.8252066675,39.1631687585,,research,
2021-05-31T14:39:26Z,Magicicada,jenna128,"Ashburn, VA, USA",-77.4885442,39.0325578,https://static.inaturalist.org/photos/132929020/medium.jpeg,research,
2021-05-31T14:38:20Z,Magicicada,chend9,"Fort Harrison State Park, Lawrence, IN, US",-86.0178767143,39.8721075053,https://inaturalist-open-data.s3.amazonaws.com/photos/133338087/medium.jpg,research,Husk/Shell?
2021-05-31T14:31:49Z,Magicicada,chend9,"Fort Harrison State Park, Lawrence, IN, US",-86.0224196061,39.870035755,https://inaturalist-open-data.s3.amazonaws.com/photos/132927119/medium.jpg,research,
2021-05-31T14:27:46Z,Magicicada,tomatotreebeer,"Frederick, MD 21701, USA",-77.3846638889,39.4433055556,https://inaturalist-open-data.s3.amazonaws.com/photos/132927020/medium.jpeg,research,
2021-05-31T14:31:53Z,Magicicada,orcapod9,"Mountain Shadow Ln, Bloomsburg, PA, US",-76.2516235561,40.9621425765,https://inaturalist-open-data.s3.amazonaws.com/photos/132926893/medium.jpg,research,
2021-05-31T13:24:01Z,Magicicada,naturalist_nate,"Corryton, TN 37721, USA",-83.76077887,36.10539478,https://inaturalist-open-data.s3.amazonaws.com/photos/133173731/medium.jpeg,research,
2021-05-31T10:13:35Z,Magicicada septendecim,chizzie,"Merrill Creek Rd, Washington, NJ, US",-75.093925,40.7363866667,https://inaturalist-open-data.s3.amazonaws.com/photos/132926432/medium.jpg,research,
2021-05-31T12:44:46Z,Magicicada,msrka_pres,"West Cornwall Township, PA, USA",-76.4648038889,40.2548573889,https://inaturalist-open-data.s3.amazonaws.com/photos/132926075/medium.jpeg,research,
2021-05-31T14:28:53Z,Magicicada septendecim,jotopai,Ellicott City,-76.8690338135,39.2705459595,https://inaturalist-open-data.s3.amazonaws.com/photos/132925914/medium.jpeg,research,
2021-05-31T13:03:37Z,Magicicada septendecim,msrka_pres,"South Londonderry Township, PA, USA",-76.4879371944,40.2271682778,https://inaturalist-open-data.s3.amazonaws.com/photos/132925782/medium.jpeg,needs_id,
2021-05-31T09:13:34Z,Magicicada septendecim,naturalnortheast,"Hillsborough, NJ, US",-74.6989376869,40.4742220061,https://static.inaturalist.org/photos/132924361/medium.jpg,research,
2021-05-31T14:20:18Z,Magicicada septendecim,octobertraveler,"White Clay Creek State Park, Newark, DE, US",-75.7508726737,39.7258153878,https://inaturalist-open-data.s3.amazonaws.com/photos/132955305/medium.jpg,research,
2021-05-31T14:19:42Z,Magicicada septendecim,resmith24,Washington,-77.0882339478,38.9420471191,https://inaturalist-open-data.s3.amazonaws.com/photos/150802951/medium.jpeg,research,
2021-05-20T11:42:41Z,Magicicada septendecim,raeality,Reston,-77.3510742188,38.943977356,https://inaturalist-open-data.s3.amazonaws.com/photos/134934080/medium.jpeg,research,
2021-05-31T14:18:15Z,Magicicada septendecim,csgr,"Jug Bay Natural Area, Upper Marlboro, MD, US",-76.7146383333,38.770705,https://static.inaturalist.org/photos/132924719/medium.jpg,research,
2021-05-31T14:17:14Z,Magicicada cassinii,octobertraveler,"White Clay Creek State Park, Newark, DE, US",-75.7509002762,39.7257711233,,research,Not the background chorus—the one that starts and stops in waves.
2021-05-31T14:06:36Z,Magicicada septendecim,nalogi,"Herndon Centennial Golf Course, Herndon, VA, US",-77.3955550993,38.9700814466,https://inaturalist-open-data.s3.amazonaws.com/photos/132920779/medium.jpg,needs_id,"Recording daily activity. After two days of quiet due to temps 48-55, cicadas are actively buzzing and flying today. "
2021-05-31T14:05:35Z,Magicicada,ddohne,"Damascus, MD, US",-77.2745361651,39.2766002382,https://inaturalist-open-data.s3.amazonaws.com/photos/132920725/medium.jpg,research,
2021-05-31T10:59:56Z,Magicicada septendecim,monicahmiss,"Highbanks Metro Park, Lewis Center, OH, US",-83.028825,40.154775,https://inaturalist-open-data.s3.amazonaws.com/photos/132920057/medium.jpg,research,Brood X cicadas
2021-05-31T11:56:00Z,Magicicada septendecim,ivanmunks,"Clarke County, VA, USA",-78.0623816667,39.0508583333,https://inaturalist-open-data.s3.amazonaws.com/photos/132914508/medium.jpeg,research,
2021-05-31T12:04:00Z,Magicicada septendecula,ivanmunks,"Clarke County, VA, USA",-78.0614388889,39.0504027778,https://inaturalist-open-data.s3.amazonaws.com/photos/132912271/medium.jpeg,research,did I finally find *septendecula*??
2021-05-31T11:16:00Z,Magicicada septendecim,cgkoonce,"Oakland Mills, Columbia, MD 21045, USA",-76.8509028681,39.2107308191,https://inaturalist-open-data.s3.amazonaws.com/photos/132917388/medium.jpeg,research,
2021-05-31T11:15:00Z,Magicicada,cgkoonce,"Oakland Mills, Columbia, MD 21045, USA",-76.8509028681,39.2107308191,https://inaturalist-open-data.s3.amazonaws.com/photos/132917365/medium.jpeg,needs_id,
2021-05-31T10:59:00Z,Magicicada septendecim,cgkoonce,"Oakland Mills, Columbia, MD 21045, USA",-76.8531291016,39.2101987862,https://inaturalist-open-data.s3.amazonaws.com/photos/132914979/medium.jpeg,research,
2021-05-31T10:59:00Z,Magicicada septendecim,cgkoonce,"Oakland Mills, Columbia, MD 21045, USA",-76.8531291016,39.2101987862,https://inaturalist-open-data.s3.amazonaws.com/photos/132914953/medium.jpeg,research,
2021-05-31T13:38:51Z,Magicicada cassinii,scoutsadie,"Savage, MD, USA",-76.826675,39.1339138889,https://inaturalist-open-data.s3.amazonaws.com/photos/132915877/medium.jpeg,research,
2021-05-31T13:48:02Z,Magicicada septendecim,tedinjapan,"Grandview Ave, Silver Spring, MD, US",-77.0531354949,39.0465786966,https://static.inaturalist.org/photos/132916103/medium.jpg,research,"Weird white stuff on abdomen is…??
Pharaoh?"
2021-05-31T13:45:19Z,Magicicada septendecim,doju,"16th St, Bedford, IN, US",-86.5113327932,38.861814416,https://inaturalist-open-data.s3.amazonaws.com/photos/132914925/medium.jpg,research,
2021-05-31T13:45:04Z,Magicicada septendecim,jshaung,"Princeton Battlefield Momument, Princeton, NJ, US",-74.6784607787,40.3345488338,https://static.inaturalist.org/photos/132914679/medium.jpg,research,
2021-05-31T13:42:35Z,Magicicada cassinii,doju,"16th St, Bedford, IN, US",-86.5114553367,38.8617586764,https://inaturalist-open-data.s3.amazonaws.com/photos/132914098/medium.jpg,research,
2021-05-31T13:42:18Z,Magicicada,emfitzo,"Worthington Ave, Wyoming, OH, US",-84.4717975139,39.2248680059,https://static.inaturalist.org/photos/132914001/medium.jpg,research,
2021-05-31T13:20:58Z,Magicicada,dq_wwf,"Jenifer St NW, Washington, DC, US",-77.0684361667,38.959025,https://static.inaturalist.org/photos/132912892/medium.jpg,needs_id,
2021-05-31T13:23:29Z,Magicicada septendecim,dq_wwf,"Nebraska Ave NW, Washington, DC, US",-77.0678111667,38.9592466667,https://static.inaturalist.org/photos/132912729/medium.jpg,research,
2021-05-31T13:35:44Z,Magicicada septendecim,hausbaun,"Patapsco Rd, Linthicum Heights, MD, US",-76.6461091955,39.2185287271,https://inaturalist-open-data.s3.amazonaws.com/photos/132912595/medium.jpg,research,Laying on the same part of the *same twig* as the cassini from last week. 
2021-05-31T13:26:39Z,Magicicada septendecim,dq_wwf,"Jenifer St NW, Washington, DC, US",-77.0685361667,38.9590833333,https://static.inaturalist.org/photos/132912611/medium.jpg,research,
2021-05-31T12:05:08Z,Magicicada septendecula,mattheartwood,"Baltimore, MD 21210, USA",-76.6413750127,39.3795120983,https://static.inaturalist.org/photos/132912479/medium.jpeg,research,Pretty sure I finally spotted a decula! I'm irrationally excited about this.
2021-05-31T13:28:22Z,Magicicada septendecim,dq_wwf,"Ingomar Pl NW, Washington, DC, US",-77.0688778333,38.958675,https://static.inaturalist.org/photos/132912419/medium.jpg,research,
2021-05-31T13:24:07Z,Magicicada,midge8,"Bono Township, IN, USA",-86.35560798,38.73167657,,needs_id,cicadas singing
2021-05-31T10:23:36Z,Magicicada septendecim,droidwrestler,"Maryland, US",-77.1984023424,39.1530888066,https://static.inaturalist.org/photos/132910033/medium.jpeg,research,
2021-05-31T13:25:20Z,Magicicada septendecim,jcripe,"Bloomington, IN, USA",-86.508179,39.155247,https://inaturalist-open-data.s3.amazonaws.com/photos/132909954/medium.jpeg,research,Molting!
2021-05-31T10:17:28Z,Magicicada,droidwrestler,"Maryland, US",-77.1752782336,39.1798632806,https://static.inaturalist.org/photos/132909746/medium.jpeg,needs_id,
2021-05-31T13:24:21Z,Magicicada,ddohne,"Burnt Hill Rd, Clarksburg, MD, US",-77.2518545918,39.2695941003,https://inaturalist-open-data.s3.amazonaws.com/photos/132920131/medium.jpg,research,
2021-05-31T13:24:22Z,Magicicada,jotopai,Ellicott City,-76.8639678955,39.239440918,https://inaturalist-open-data.s3.amazonaws.com/photos/132909547/medium.jpeg,research,
2021-05-31T10:14:15Z,Magicicada septendecim,droidwrestler,"Maryland, US",-77.1279060118,39.0070443544,https://static.inaturalist.org/photos/132909500/medium.jpeg,research,
2021-05-31T10:10:31Z,Magicicada septendecim,droidwrestler,"Maryland, US",-77.0768959803,39.0556669814,https://static.inaturalist.org/photos/132909311/medium.jpeg,research,
2021-05-30T14:50:00Z,Magicicada septendecim,sallyjlg,"6375 Cherry Hill Rd, Superior Charter Twp, MI 48198, USA",-83.6391336,42.3037624,https://inaturalist-open-data.s3.amazonaws.com/photos/132908662/medium.jpeg,research,
2021-05-31T13:20:32Z,Magicicada septendecula,gagne_cynthia,"Tusculum, TN 37743, USA",-82.86432102,36.07398965,,casual,
2021-05-31T10:59:35Z,Magicicada cassinii,doju,"Lawrence County, US-IN, US",-86.6140575428,38.8769421168,https://inaturalist-open-data.s3.amazonaws.com/photos/132908405/medium.jpg,research,
2021-05-31T10:54:04Z,Magicicada septendecim,doju,"Pete Pritchett Ln, Bedford, IN, US",-86.6140086763,38.875487228,https://inaturalist-open-data.s3.amazonaws.com/photos/132908242/medium.jpg,research,
2021-05-31T12:42:49Z,Magicicada septendecim,izafarr,"Reprise Ct, Vienna, VA, US",-77.2794283333,38.9172083333,https://inaturalist-open-data.s3.amazonaws.com/photos/132907933/medium.jpg,research,
2021-05-31T12:43:15Z,Magicicada cassinii,izafarr,"Reprise Ct, Vienna, VA, US",-77.2794416667,38.9172033333,https://inaturalist-open-data.s3.amazonaws.com/photos/132907723/medium.jpg,research,
2021-05-31T13:16:00Z,Magicicada,bfly-gardenlady,"7345 Highburry Dr, Indianapolis, IN, US",-86.038673753,39.8801830877,https://inaturalist-open-data.s3.amazonaws.com/photos/132907540/medium.jpg,research,Periodical cicada
2021-05-31T12:46:39Z,Magicicada cassinii,izafarr,"Reprise Ct, Vienna, VA, US",-77.279555,38.91713,https://inaturalist-open-data.s3.amazonaws.com/photos/132907006/medium.jpg,research,
2021-05-31T11:26:32Z,Magicicada septendecim,heroicfauna,"SR-5 N, Talking Rock, GA, US",-84.5174212378,34.5424914165,https://inaturalist-open-data.s3.amazonaws.com/photos/132907333/medium.jpg,research,
2021-05-31T13:13:00Z,Magicicada septendecim,hausbaun,"Patapsco Rd, Linthicum Heights, MD, US",-76.6461462435,39.21868857,https://inaturalist-open-data.s3.amazonaws.com/photos/132906561/medium.jpg,research,
2021-05-31T12:48:50Z,Magicicada cassinii,izafarr,"Reprise Ct, Vienna, VA, US",-77.2793716667,38.91713,https://inaturalist-open-data.s3.amazonaws.com/photos/132905890/medium.jpg,research,
2021-05-31T13:07:06Z,Magicicada septendecim,ddohne,"Clarksburg Rd, Clarksburg, MD, US",-77.2771212324,39.2577796126,https://inaturalist-open-data.s3.amazonaws.com/photos/132906002/medium.jpg,research,
2021-05-31T12:50:46Z,Magicicada cassinii,izafarr,"Reprise Ct, Vienna, VA, US",-77.27938,38.9171116667,https://inaturalist-open-data.s3.amazonaws.com/photos/132905683/medium.jpg,research,
2021-05-31T12:04:17Z,Magicicada,klmcp217,"Ohio, US",-84.2410295131,40.3099012163,https://inaturalist-open-data.s3.amazonaws.com/photos/132905747/medium.jpeg,research,
2021-05-31T12:51:08Z,Magicicada septendecim,izafarr,"Reprise Ct, Vienna, VA, US",-77.2793883333,38.9171216667,https://inaturalist-open-data.s3.amazonaws.com/photos/132905277/medium.jpg,research,
2021-05-31T13:07:47Z,Magicicada,roulo42,Poolesville,-77.4700012207,39.0999984741,https://inaturalist-open-data.s3.amazonaws.com/photos/132904870/medium.jpeg,research,
2021-05-31T13:04:58Z,Magicicada septendecim,annettethomson,"Tenth St NE, Washington, DC, US",-76.9922466667,38.8956866667,https://inaturalist-open-data.s3.amazonaws.com/photos/132904431/medium.jpg,research,
2021-05-31T12:56:45Z,Magicicada cassinii,izafarr,"Reprise Ct, Vienna, VA, US",-77.2792583333,38.9170416667,https://inaturalist-open-data.s3.amazonaws.com/photos/132904360/medium.jpg,research,
2021-05-31T12:15:56Z,Magicicada,lxkahn,"Great Falls Park, McLean, VA, US",-77.2537783333,38.99567,https://static.inaturalist.org/photos/132903502/medium.jpg,research,
2021-05-31T11:42:59Z,Magicicada,lxkahn,"Great Falls Park, McLean, VA, US",-77.2489383333,38.9900466667,https://static.inaturalist.org/photos/132903344/medium.jpg,research,
2021-05-31T12:51:23Z,Magicicada septendecim,jsmallphl,"Vernon Terr, Alexandria, VA, US",-77.0640834573,38.7857975337,https://inaturalist-open-data.s3.amazonaws.com/photos/132980834/medium.jpg,research,
2021-05-31T12:48:04Z,Magicicada,btbuser,"Rawlings, MD 21557, USA",-78.8894156925,39.538793033,,needs_id,
2021-05-31T12:47:05Z,Magicicada cassinii,tstriegel,"Rhode Island Ave, College Park, MD, US",-76.9281868534,38.9902878255,https://inaturalist-open-data.s3.amazonaws.com/photos/132899386/medium.jpg,research,
2021-05-31T12:46:00Z,Magicicada,btbuser,"Rawlings, MD 21557, USA",-78.8894809037,39.5388321765,,needs_id,
2021-05-31T12:18:50Z,Magicicada septendecim,ddohne,"Clarksburg, MD, US",-77.274107962,39.2608767099,https://inaturalist-open-data.s3.amazonaws.com/photos/132898780/medium.jpg,research,
2021-05-31T12:11:56Z,Magicicada septendecim,ddohne,"Montgomery County, US-MD, US",-77.2750023908,39.2599309843,https://inaturalist-open-data.s3.amazonaws.com/photos/132898700/medium.jpg,research,
2021-05-31T12:07:59Z,Magicicada,ddohne,"Montgomery County, US-MD, US",-77.2755942597,39.260513979,https://inaturalist-open-data.s3.amazonaws.com/photos/132898324/medium.jpg,needs_id,
2021-05-31T12:43:22Z,Magicicada,clairemt11,"Forest Lawn Memorial Park, Edgewood, KY, US",-84.5895344253,39.0154321097,https://inaturalist-open-data.s3.amazonaws.com/photos/132898220/medium.jpg,research,
2021-05-31T14:34:34Z,Magicicada,squirrelmd,7200 Exbury Ct,-76.881396845,39.093176609,https://inaturalist-open-data.s3.amazonaws.com/photos/132897675/medium.jpeg,research,
2021-05-31T12:40:43Z,Magicicada,clairemt11,"Forest Lawn Memorial Park, Edgewood, KY, US",-84.5897200382,39.0161462643,https://inaturalist-open-data.s3.amazonaws.com/photos/132912866/medium.jpg,research,
2021-05-31T12:33:41Z,Magicicada septendecim,carolime,"Chestnut Hill Rd, Pottstown, PA, US",-75.6998658578,40.2006324164,https://inaturalist-open-data.s3.amazonaws.com/photos/132897370/medium.jpg,research,
2021-05-31T12:36:09Z,Magicicada,jonvasq,"Rosalie Dr, Hellertown, PA, US",-75.3311352724,40.5543466072,https://inaturalist-open-data.s3.amazonaws.com/photos/132896449/medium.jpg,needs_id,
2021-05-31T10:41:05Z,Magicicada,treebiology,"Resurrection Cemetery, Lewis Center, OH, US",-83.0144416667,40.1469833333,https://static.inaturalist.org/photos/132896070/medium.jpg,research,
2021-05-31T12:10:17Z,Magicicada septendecula,gagne_cynthia,"Chuckey, TN 37641, USA",-82.58242706,36.14907893,,casual,Cicadas singing
2021-05-31T11:30:53Z,Magicicada,slicedham,"Robin Rd, Bowling Green, KY, US",-86.4804166667,36.979805,https://inaturalist-open-data.s3.amazonaws.com/photos/132895598/medium.jpg,research,
2021-05-28T17:21:03Z,Magicicada,beetlesox,"Charlestown State Park, Charlestown, IN, US",-85.6355583333,38.4352383333,https://static.inaturalist.org/photos/132895579/medium.jpg,research,
2021-05-31T09:22:09Z,Magicicada septendecim,carrieseltzer,"Washington, DC, US",-76.9457515043,38.9122637406,https://inaturalist-open-data.s3.amazonaws.com/photos/132895259/medium.jpg,research,Dead
2021-05-31T12:27:32Z,Magicicada,ailanthus-altissima,"Hilltop Rd, Riegelsville, PA, US",-75.2267546766,40.5596212065,https://inaturalist-open-data.s3.amazonaws.com/photos/132916855/medium.jpg,research,
2021-05-31T12:26:01Z,Magicicada,tipsywithwater,"Ohio, US",-82.8677351598,40.2379672573,https://inaturalist-open-data.s3.amazonaws.com/photos/132894562/medium.jpg,research,
2021-05-31T11:42:00Z,Magicicada,cmciv,"Virginia, US",-77.5239124945,38.9592295665,,research,Canon PowerShot SX620 HS built-in microphone.
2021-05-31T08:34:18Z,Magicicada,kittode,"Gifford Pinchot State Park, Lewisberry, PA, US",-76.8877466667,40.0740055,https://inaturalist-open-data.s3.amazonaws.com/photos/132892741/medium.jpg,research,
2021-05-31T11:59:50Z,Magicicada,ddohne,"Montgomery County, US-MD, US",-77.2763638964,39.2609971189,https://inaturalist-open-data.s3.amazonaws.com/photos/132981380/medium.jpg,research,
